time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.continue,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.to_visit[15:0],SMControlTest.visited[15:0],SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.stop_loop[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
3740,z,0,0,0,0,0,0,0,1,100,0,0,1101,0,1,0,11,0,1101,0,0,0,0,z,0,1101,0,0,0,0,0,1,0,0,0
3760,z,0,0,0,0,0,0,0,1,100,0,0,1101,0,0,0,11,0,1101,0,0,0,0,z,0,1101,0,0,0,0,0,0,0,0,0
3780,z,0,0,0,0,0,0,0,1,100,1,0,1101,0,0,0,11,0,1101,0,0,0,1,z,0,1101,0,0,0,0,0,0,0,0,0
3800,z,0,0,0,0,0,0,0,1,100,0,0,1101,0,0,0,11,0,1101,0,1,0,0,z,0,1101,0,0,0,0,0,0,0,0,0
3830,z,0,0,0,0,1,0,0,1,100,0,0,1101,0,0,1,11,0,1101,0,1,0,0,z,0,1101,0,0,0,0,0,0,1,1,0
3850,z,0,0,0,0,1,0,0,1,100,0,0,1101,0,1,1,11,0,1101,0,1,0,0,z,0,1101,0,0,0,0,0,1,1,1,0
3870,z,0,0,0,0,1,0,0,1,100,1,0,1101,0,1,1,11,0,1101,0,1,0,1,z,0,1101,0,0,0,0,0,1,1,1,0
3920,z,1,0,0,1,10,1,1,1,100,1,0,1101,0,0,1,11,0,1101,0,1,0,1,z,1,1101,1,0,1,0,0,0,1,10,1
3930,z,1,0,0,1,10,1,1,1,100,0,0,1101,0,0,1,11,0,1101,0,1,0,0,z,1,1101,1,0,1,0,0,0,1,10,1
3940,z,1,0,0,1,10,1,1,1,100,0,0,1101,0,0,1,11,0,1110,0,0,0,0,z,1,1101,1,0,1,0,0,0,1,10,1
3950,z,1,0,0,1,10,1,1,1,100,0,0,1110,0,0,1,11,0,1110,0,0,0,0,z,1,1110,1,0,1,0,0,0,1,10,1
3970,z,1,0,0,1,10,1,1,1,100,0,0,1110,0,0,0,11,0,1110,0,0,0,0,z,1,1110,1,0,1,0,0,0,0,10,1
3990,z,1,0,0,1,10,1,1,1,100,0,0,1110,0,1,0,11,0,1110,0,0,0,0,z,1,1110,1,0,1,0,0,1,0,10,1
4010,z,0,0,0,0,0,0,0,1,100,1,0,1110,0,1,0,11,0,1110,0,0,0,1,z,0,1110,0,0,0,0,0,1,0,0,0
4020,z,0,0,0,0,0,0,0,1,100,0,0,1110,0,1,0,11,0,1110,0,0,0,0,z,0,1110,0,0,0,0,0,1,0,0,0
4040,z,0,0,0,0,0,0,0,1,100,0,0,1110,0,0,0,11,0,1110,0,0,0,0,z,0,1110,0,0,0,0,0,0,0,0,0
4060,z,0,0,0,0,0,0,0,1,100,1,0,1110,0,0,0,11,0,1110,0,0,0,1,z,0,1110,0,0,0,0,0,0,0,0,0
4080,z,0,0,0,0,0,0,0,1,100,0,0,1110,0,0,0,11,0,1110,0,1,0,0,z,0,1110,0,0,0,0,0,0,0,0,0
4110,z,0,0,0,0,1,0,0,1,100,0,0,1110,0,0,1,11,0,1110,0,1,0,0,z,0,1110,0,0,0,0,0,0,1,1,0
4130,z,0,0,0,0,1,0,0,1,100,0,0,1110,0,1,1,11,0,1110,0,1,0,0,z,0,1110,0,0,0,0,0,1,1,1,0
4150,z,0,0,0,0,1,0,0,1,100,1,0,1110,0,1,1,11,0,1110,0,1,0,1,z,0,1110,0,0,0,0,0,1,1,1,0
4200,z,1,0,0,1,10,1,1,1,100,1,0,1110,0,0,1,11,0,1110,0,1,0,1,z,1,1110,1,0,1,0,0,0,1,10,1
4210,z,1,0,0,1,10,1,1,1,100,0,0,1110,0,0,1,11,0,1110,0,1,0,0,z,1,1110,1,0,1,0,0,0,1,10,1
4220,z,1,0,0,1,10,1,1,1,100,0,0,1110,0,0,1,11,0,1111,0,0,0,0,z,1,1110,1,0,1,0,0,0,1,10,1
4230,z,1,0,0,1,10,1,1,1,100,0,0,1111,0,0,1,11,0,1111,0,0,0,0,z,1,1111,1,0,1,0,0,0,1,10,1
4250,z,1,0,0,1,10,1,1,1,100,0,0,1111,0,0,0,11,0,1111,0,0,0,0,z,1,1111,1,0,1,0,0,0,0,10,1
4270,z,1,0,0,1,10,1,1,1,100,0,0,1111,0,1,0,11,0,1111,0,0,0,0,z,1,1111,1,0,1,0,0,1,0,10,1
4290,z,0,0,0,0,0,0,0,1,100,1,0,1111,0,1,0,11,0,1111,0,0,0,1,z,0,1111,0,0,0,0,0,1,0,0,0
4300,z,0,0,0,0,0,0,0,1,100,0,0,1111,0,1,0,11,0,1111,0,0,0,0,z,0,1111,0,0,0,0,0,1,0,0,0
4320,z,0,0,0,0,0,0,0,1,100,0,0,1111,0,0,0,11,0,1111,0,0,0,0,z,0,1111,0,0,0,0,0,0,0,0,0
4340,z,0,0,0,0,0,0,0,1,100,1,0,1111,0,0,0,11,0,1111,0,0,0,1,z,0,1111,0,0,0,0,0,0,0,0,0
4360,z,0,0,0,0,0,0,0,1,100,0,0,1111,0,0,0,11,0,1111,0,1,0,0,z,0,1111,0,0,0,0,0,0,0,0,0
4390,z,0,0,0,0,1,0,0,1,100,0,0,1111,0,0,1,11,0,1111,0,1,0,0,z,0,1111,0,0,0,0,0,0,1,1,0
4410,z,0,0,0,0,1,0,0,1,100,0,0,1111,0,1,1,11,0,1111,0,1,0,0,z,0,1111,0,0,0,0,0,1,1,1,0
4430,z,0,0,0,0,1,0,0,1,100,1,0,1111,0,1,1,11,0,1111,0,1,0,1,z,0,1111,0,0,0,0,0,1,1,1,0
4480,z,1,0,0,1,10,1,1,1,100,1,0,1111,0,0,1,11,0,1111,0,1,0,1,z,1,1111,1,0,1,0,0,0,1,10,1
4490,z,1,0,0,1,10,1,1,1,100,0,0,1111,0,0,1,11,0,1111,0,1,0,0,z,1,1111,1,0,1,0,0,0,1,10,1
4500,z,1,0,0,1,10,1,1,1,100,0,0,1111,0,0,1,11,1,10000,1,10,0,0,z,1,1111,1,0,1,0,0,0,1,10,1
4510,z,1,0,0,1,10,1,1,1,100,0,0,1111,1,0,1,11,1,10000,1,10,0,0,z,1,1111,1,1,1,0,0,0,1,10,1
4520,z,1,0,0,1,10,1,1,1,100,0,0,1111,1,0,1,11,1,0,1,0,0,0,z,1,1111,1,1,1,0,0,0,1,10,1
4530,z,1,0,0,1,10,1,1,1,100,0,0,0,1,0,1,11,1,0,1,0,0,0,z,1,0,1,1,1,0,0,0,1,10,1
4550,z,1,0,0,1,10,1,1,1,100,0,0,0,1,0,0,11,1,0,1,0,0,0,z,1,0,1,1,1,0,0,0,0,10,1
4570,z,1,0,0,1,10,1,1,1,100,0,0,0,1,1,0,11,1,0,1,0,0,0,z,1,0,1,1,1,0,0,1,0,10,1
4590,z,1,0,0,1,10,1,1,1,100,1,0,0,1,1,0,11,1,0,1,0,0,1,z,1,0,1,1,1,0,0,1,0,10,1
4640,z,10,0,0,0,11,0,0,1,100,1,0,0,1,0,0,11,1,0,1,0,0,1,z,0,0,0,1,0,0,0,0,0,11,10
4650,z,10,0,0,0,11,0,0,1,100,0,0,0,1,0,0,11,1,0,1,0,0,0,z,0,0,0,1,0,0,0,0,0,11,10
4660,z,10,0,0,0,11,0,0,1,100,0,0,0,1,0,0,111,1,0,1,1,0,0,z,0,0,0,1,0,0,0,0,0,11,10
4690,z,10,0,0,0,11,0,0,1,100,0,0,0,1,0,1,111,1,0,1,1,0,0,z,0,0,0,1,0,0,0,0,1,11,10
4710,z,10,0,0,0,11,0,0,1,100,0,0,0,1,1,1,111,1,0,1,1,0,0,z,0,0,0,1,0,0,0,1,1,11,10
4730,z,1,0,0,1,10,1,1,1,100,1,0,0,1,1,1,111,1,0,1,1,0,1,z,1,0,1,1,1,0,0,1,1,10,1
4740,z,1,0,0,1,10,1,1,1,100,0,0,0,1,1,1,111,1,0,1,1,0,0,z,1,0,1,1,1,0,0,1,1,10,1
4760,z,1,0,0,1,10,1,1,1,100,0,0,0,1,0,1,111,1,0,1,1,0,0,z,1,0,1,1,1,0,0,0,1,10,1
4780,z,10,0,0,0,11,0,0,1,100,1,0,0,1,0,1,111,1,0,1,1,0,1,z,0,0,0,1,0,0,0,0,1,11,10
4800,z,10,0,0,0,11,0,0,1,100,0,0,0,1,0,1,111,1,1,1,0,0,0,z,0,0,0,1,0,0,0,0,1,11,10
4810,z,10,0,0,0,111,0,0,1,100,0,0,1,1,0,1,111,1,1,1,0,0,0,z,0,1,0,1,0,0,0,0,1,111,10
4830,z,10,0,0,0,111,0,0,1,100,0,0,1,1,0,0,111,1,1,1,0,0,0,z,0,1,0,1,0,0,0,0,0,111,10
4850,z,10,0,0,0,111,0,0,1,100,0,0,1,1,1,0,111,1,1,1,0,0,0,z,0,1,0,1,0,0,0,1,0,111,10
4870,z,1,0,0,1,10,1,1,1,100,1,0,1,1,1,0,111,1,1,1,0,0,1,z,1,1,1,1,1,0,0,1,0,10,1
4880,z,1,0,0,1,10,1,1,1,100,0,0,1,1,1,0,111,1,1,1,0,0,0,z,1,1,1,1,1,0,0,1,0,10,1
4900,z,1,0,0,1,10,1,1,1,100,0,0,1,1,0,0,111,1,1,1,0,0,0,z,1,1,1,1,1,0,0,0,0,10,1
4920,z,10,0,0,0,111,0,0,1,100,1,0,1,1,0,0,111,1,1,1,0,0,1,z,0,1,0,1,0,0,0,0,0,111,10
4940,z,10,0,0,0,111,0,0,1,100,0,0,1,1,0,0,111,1,1,1,1,0,0,z,0,1,0,1,0,0,0,0,0,111,10
4970,z,10,0,0,0,111,0,0,1,100,0,0,1,1,0,1,111,1,1,1,1,0,0,z,0,1,0,1,0,0,0,0,1,111,10
4990,z,10,0,0,0,111,0,0,1,100,0,0,1,1,1,1,111,1,1,1,1,0,0,z,0,1,0,1,0,0,0,1,1,111,10
5010,z,1,0,0,1,10,1,1,1,100,1,0,1,1,1,1,111,1,1,1,1,0,1,z,1,1,1,1,1,0,0,1,1,10,1
5020,z,1,0,0,1,10,1,1,1,100,0,0,1,1,1,1,111,1,1,1,1,0,0,z,1,1,1,1,1,0,0,1,1,10,1
5040,z,1,0,0,1,10,1,1,1,100,0,0,1,1,0,1,111,1,1,1,1,0,0,z,1,1,1,1,1,0,0,0,1,10,1
5060,z,10,0,0,0,111,0,0,1,100,1,0,1,1,0,1,111,1,1,1,1,0,1,z,0,1,0,1,0,0,0,0,1,111,10
5080,z,10,0,0,0,111,0,0,1,100,0,0,1,1,0,1,111,1,10,1,0,0,0,z,0,1,0,1,0,0,0,0,1,111,10
5090,z,10,0,0,0,11,0,0,1,100,0,0,10,1,0,1,111,1,10,1,0,0,0,z,0,10,0,1,0,0,0,0,1,11,10
5110,z,10,0,0,0,11,0,0,1,100,0,0,10,1,0,0,111,1,10,1,0,0,0,z,0,10,0,1,0,0,0,0,0,11,10
5130,z,10,0,0,0,11,0,0,1,100,0,0,10,1,1,0,111,1,10,1,0,0,0,z,0,10,0,1,0,0,0,1,0,11,10
5150,z,1,0,0,1,10,1,1,1,100,1,0,10,1,1,0,111,1,10,1,0,0,1,z,1,10,1,1,1,0,0,1,0,10,1
5160,z,1,0,0,1,10,1,1,1,100,0,0,10,1,1,0,111,1,10,1,0,0,0,z,1,10,1,1,1,0,0,1,0,10,1
5180,z,1,0,0,1,10,1,1,1,100,0,0,10,1,0,0,111,1,10,1,0,0,0,z,1,10,1,1,1,0,0,0,0,10,1
5200,z,10,0,0,0,11,0,0,1,100,1,0,10,1,0,0,111,1,10,1,0,0,1,z,0,10,0,1,0,0,0,0,0,11,10
5220,z,10,0,0,0,11,0,0,1,100,0,0,10,1,0,0,111,1,10,1,1,0,0,z,0,10,0,1,0,0,0,0,0,11,10
5250,z,10,0,0,0,11,0,0,1,100,0,0,10,1,0,1,111,1,10,1,1,0,0,z,0,10,0,1,0,0,0,0,1,11,10
5270,z,10,0,0,0,11,0,0,1,100,0,0,10,1,1,1,111,1,10,1,1,0,0,z,0,10,0,1,0,0,0,1,1,11,10
5290,z,1,0,0,1,10,1,1,1,100,1,0,10,1,1,1,111,1,10,1,1,0,1,z,1,10,1,1,1,0,0,1,1,10,1
5300,z,1,0,0,1,10,1,1,1,100,0,0,10,1,1,1,111,1,10,1,1,0,0,z,1,10,1,1,1,0,0,1,1,10,1
5320,z,1,0,0,1,10,1,1,1,100,0,0,10,1,0,1,111,1,10,1,1,0,0,z,1,10,1,1,1,0,0,0,1,10,1
5340,z,10,0,0,0,11,0,0,1,100,1,0,10,1,0,1,111,1,10,1,1,0,1,z,0,10,0,1,0,0,0,0,1,11,10
5360,z,10,0,0,0,11,0,0,1,100,0,0,10,1,0,1,111,1,11,1,0,0,0,z,0,10,0,1,0,0,0,0,1,11,10
5370,z,10,0,0,0,111,0,0,1,100,0,0,11,1,0,1,111,1,11,1,0,0,0,z,0,11,0,1,0,0,0,0,1,111,10
5390,z,10,0,0,0,111,0,0,1,100,0,0,11,1,0,0,111,1,11,1,0,0,0,z,0,11,0,1,0,0,0,0,0,111,10
5410,z,10,0,0,0,111,0,0,1,100,0,0,11,1,1,0,111,1,11,1,0,0,0,z,0,11,0,1,0,0,0,1,0,111,10
5430,z,1,0,0,1,10,1,1,1,100,1,0,11,1,1,0,111,1,11,1,0,0,1,z,1,11,1,1,1,0,0,1,0,10,1
5440,z,1,0,0,1,10,1,1,1,100,0,0,11,1,1,0,111,1,11,1,0,0,0,z,1,11,1,1,1,0,0,1,0,10,1
5460,z,1,0,0,1,10,1,1,1,100,0,0,11,1,0,0,111,1,11,1,0,0,0,z,1,11,1,1,1,0,0,0,0,10,1
5480,z,10,0,0,0,111,0,0,1,100,1,0,11,1,0,0,111,1,11,1,0,0,1,z,0,11,0,1,0,0,0,0,0,111,10
5500,z,10,0,0,0,111,0,0,1,100,0,0,11,1,0,0,111,1,11,1,1,0,0,z,0,11,0,1,0,0,0,0,0,111,10
5530,z,10,0,0,0,111,0,0,1,100,0,0,11,1,0,1,111,1,11,1,1,0,0,z,0,11,0,1,0,0,0,0,1,111,10
5550,z,10,0,0,0,111,0,0,1,100,0,0,11,1,1,1,111,1,11,1,1,0,0,z,0,11,0,1,0,0,0,1,1,111,10
5570,z,1,0,0,1,10,1,1,1,100,1,0,11,1,1,1,111,1,11,1,1,0,1,z,1,11,1,1,1,0,0,1,1,10,1
5580,z,1,0,0,1,10,1,1,1,100,0,0,11,1,1,1,111,1,11,1,1,0,0,z,1,11,1,1,1,0,0,1,1,10,1
5600,z,1,0,0,1,10,1,1,1,100,0,0,11,1,0,1,111,1,11,1,1,0,0,z,1,11,1,1,1,0,0,0,1,10,1
5620,z,10,0,0,0,111,0,0,1,100,1,0,11,1,0,1,111,1,11,1,1,0,1,z,0,11,0,1,0,0,0,0,1,111,10
5640,z,10,0,0,0,111,0,0,1,100,0,0,11,1,0,1,111,1,100,1,0,0,0,z,0,11,0,1,0,0,0,0,1,111,10
5650,z,10,0,0,0,11,0,0,1,100,0,0,100,1,0,1,111,1,100,1,0,0,0,z,0,100,0,1,0,0,0,0,1,11,10
5670,z,10,0,0,0,11,0,0,1,100,0,0,100,1,0,0,111,1,100,1,0,0,0,z,0,100,0,1,0,0,0,0,0,11,10
5690,z,10,0,0,0,11,0,0,1,100,0,0,100,1,1,0,111,1,100,1,0,0,0,z,0,100,0,1,0,0,0,1,0,11,10
5710,z,1,0,0,1,10,1,1,1,100,1,0,100,1,1,0,111,1,100,1,0,0,1,z,1,100,1,1,1,0,0,1,0,10,1
5720,z,1,0,0,1,10,1,1,1,100,0,0,100,1,1,0,111,1,100,1,0,0,0,z,1,100,1,1,1,0,0,1,0,10,1
5740,z,1,0,0,1,10,1,1,1,100,0,0,100,1,0,0,111,1,100,1,0,0,0,z,1,100,1,1,1,0,0,0,0,10,1
5760,z,10,0,0,0,11,0,0,1,100,1,0,100,1,0,0,111,1,100,1,0,0,1,z,0,100,0,1,0,0,0,0,0,11,10
5780,z,10,0,0,0,11,0,0,1,100,0,0,100,1,0,0,111,1,100,1,1,0,0,z,0,100,0,1,0,0,0,0,0,11,10
5810,z,10,0,0,0,11,0,0,1,100,0,0,100,1,0,1,111,1,100,1,1,0,0,z,0,100,0,1,0,0,0,0,1,11,10
5830,z,10,0,0,0,11,0,0,1,100,0,0,100,1,1,1,111,1,100,1,1,0,0,z,0,100,0,1,0,0,0,1,1,11,10
5850,z,1,0,0,1,10,1,1,1,100,1,0,100,1,1,1,111,1,100,1,1,0,1,z,1,100,1,1,1,0,0,1,1,10,1
5860,z,1,0,0,1,10,1,1,1,100,0,0,100,1,1,1,111,1,100,1,1,0,0,z,1,100,1,1,1,0,0,1,1,10,1
5880,z,1,0,0,1,10,1,1,1,100,0,0,100,1,0,1,111,1,100,1,1,0,0,z,1,100,1,1,1,0,0,0,1,10,1
5900,z,10,0,0,0,11,0,0,1,100,1,0,100,1,0,1,111,1,100,1,1,0,1,z,0,100,0,1,0,0,0,0,1,11,10
5920,z,10,0,0,0,11,0,0,1,100,0,0,100,1,0,1,111,1,101,1,0,0,0,z,0,100,0,1,0,0,0,0,1,11,10
5930,z,10,0,0,0,111,0,0,1,100,0,0,101,1,0,1,111,1,101,1,0,0,0,z,0,101,0,1,0,0,0,0,1,111,10
5950,z,10,0,0,0,111,0,0,1,100,0,0,101,1,0,0,111,1,101,1,0,0,0,z,0,101,0,1,0,0,0,0,0,111,10
5970,z,10,0,0,0,111,0,0,1,100,0,0,101,1,1,0,111,1,101,1,0,0,0,z,0,101,0,1,0,0,0,1,0,111,10
5990,z,1,0,0,1,10,1,1,1,100,1,0,101,1,1,0,111,1,101,1,0,0,1,z,1,101,1,1,1,0,0,1,0,10,1
6000,z,1,0,0,1,10,1,1,1,100,0,0,101,1,1,0,111,1,101,1,0,0,0,z,1,101,1,1,1,0,0,1,0,10,1
6020,z,1,0,0,1,10,1,1,1,100,0,0,101,1,0,0,111,1,101,1,0,0,0,z,1,101,1,1,1,0,0,0,0,10,1
6040,z,10,0,0,0,111,0,0,1,100,1,0,101,1,0,0,111,1,101,1,0,0,1,z,0,101,0,1,0,0,0,0,0,111,10
6060,z,10,0,0,0,111,0,0,1,100,0,0,101,1,0,0,111,1,101,1,1,0,0,z,0,101,0,1,0,0,0,0,0,111,10
6090,z,10,0,0,0,111,0,0,1,100,0,0,101,1,0,1,111,1,101,1,1,0,0,z,0,101,0,1,0,0,0,0,1,111,10
6110,z,10,0,0,0,111,0,0,1,100,0,0,101,1,1,1,111,1,101,1,1,0,0,z,0,101,0,1,0,0,0,1,1,111,10
6130,z,1,0,0,1,10,1,1,1,100,1,0,101,1,1,1,111,1,101,1,1,0,1,z,1,101,1,1,1,0,0,1,1,10,1
6140,z,1,0,0,1,10,1,1,1,100,0,0,101,1,1,1,111,1,101,1,1,0,0,z,1,101,1,1,1,0,0,1,1,10,1
6160,z,1,0,0,1,10,1,1,1,100,0,0,101,1,0,1,111,1,101,1,1,0,0,z,1,101,1,1,1,0,0,0,1,10,1
6180,z,10,0,0,0,111,0,0,1,100,1,0,101,1,0,1,111,1,101,1,1,0,1,z,0,101,0,1,0,0,0,0,1,111,10
6200,z,10,0,0,0,111,0,0,1,100,0,0,101,1,0,1,111,1,110,1,0,0,0,z,0,101,0,1,0,0,0,0,1,111,10
6210,z,10,0,0,0,11,0,0,1,100,0,0,110,1,0,1,111,1,110,1,0,0,0,z,0,110,0,1,0,0,0,0,1,11,10
6230,z,10,0,0,0,11,0,0,1,100,0,0,110,1,0,0,111,1,110,1,0,0,0,z,0,110,0,1,0,0,0,0,0,11,10
6250,z,10,0,0,0,11,0,0,1,100,0,0,110,1,1,0,111,1,110,1,0,0,0,z,0,110,0,1,0,0,0,1,0,11,10
6270,z,1,0,0,1,10,1,1,1,100,1,0,110,1,1,0,111,1,110,1,0,0,1,z,1,110,1,1,1,0,0,1,0,10,1
6280,z,1,0,0,1,10,1,1,1,100,0,0,110,1,1,0,111,1,110,1,0,0,0,z,1,110,1,1,1,0,0,1,0,10,1
6300,z,1,0,0,1,10,1,1,1,100,0,0,110,1,0,0,111,1,110,1,0,0,0,z,1,110,1,1,1,0,0,0,0,10,1
6320,z,10,0,0,0,11,0,0,1,100,1,0,110,1,0,0,111,1,110,1,0,0,1,z,0,110,0,1,0,0,0,0,0,11,10
6340,z,10,0,0,0,11,0,0,1,100,0,0,110,1,0,0,111,1,110,1,1,0,0,z,0,110,0,1,0,0,0,0,0,11,10
6370,z,10,0,0,0,11,0,0,1,100,0,0,110,1,0,1,111,1,110,1,1,0,0,z,0,110,0,1,0,0,0,0,1,11,10
6390,z,10,0,0,0,11,0,0,1,100,0,0,110,1,1,1,111,1,110,1,1,0,0,z,0,110,0,1,0,0,0,1,1,11,10
6410,z,1,0,0,1,10,1,1,1,100,1,0,110,1,1,1,111,1,110,1,1,0,1,z,1,110,1,1,1,0,0,1,1,10,1
6420,z,1,0,0,1,10,1,1,1,100,0,0,110,1,1,1,111,1,110,1,1,0,0,z,1,110,1,1,1,0,0,1,1,10,1
6440,z,1,0,0,1,10,1,1,1,100,0,0,110,1,0,1,111,1,110,1,1,0,0,z,1,110,1,1,1,0,0,0,1,10,1
6460,z,10,0,0,0,11,0,0,1,100,1,0,110,1,0,1,111,1,110,1,1,0,1,z,0,110,0,1,0,0,0,0,1,11,10
6480,z,10,0,0,0,11,0,0,1,100,0,0,110,1,0,1,111,1,111,1,0,0,0,z,0,110,0,1,0,0,0,0,1,11,10
6490,z,10,0,0,0,111,0,0,1,100,0,0,111,1,0,1,111,1,111,1,0,0,0,z,0,111,0,1,0,0,0,0,1,111,10
6510,z,10,0,0,0,111,0,0,1,100,0,0,111,1,0,0,111,1,111,1,0,0,0,z,0,111,0,1,0,0,0,0,0,111,10
6530,z,10,0,0,0,111,0,0,1,100,0,0,111,1,1,0,111,1,111,1,0,0,0,z,0,111,0,1,0,0,0,1,0,111,10
6550,z,1,0,0,1,10,1,1,1,100,1,0,111,1,1,0,111,1,111,1,0,0,1,z,1,111,1,1,1,0,0,1,0,10,1
6560,z,1,0,0,1,10,1,1,1,100,0,0,111,1,1,0,111,1,111,1,0,0,0,z,1,111,1,1,1,0,0,1,0,10,1
6580,z,1,0,0,1,10,1,1,1,100,0,0,111,1,0,0,111,1,111,1,0,0,0,z,1,111,1,1,1,0,0,0,0,10,1
6600,z,10,0,0,0,111,0,0,1,100,1,0,111,1,0,0,111,1,111,1,0,0,1,z,0,111,0,1,0,0,0,0,0,111,10
6620,z,10,0,0,0,111,0,0,1,100,0,0,111,1,0,0,111,1,111,1,1,0,0,z,0,111,0,1,0,0,0,0,0,111,10
6650,z,10,0,0,0,111,0,0,1,100,0,0,111,1,0,1,111,1,111,1,1,0,0,z,0,111,0,1,0,0,0,0,1,111,10
6670,z,10,0,0,0,111,0,0,1,100,0,0,111,1,1,1,111,1,111,1,1,0,0,z,0,111,0,1,0,0,0,1,1,111,10
6690,z,1,0,0,1,10,1,1,1,100,1,0,111,1,1,1,111,1,111,1,1,0,1,z,1,111,1,1,1,0,0,1,1,10,1
6700,z,1,0,0,1,10,1,1,1,100,0,0,111,1,1,1,111,1,111,1,1,0,0,z,1,111,1,1,1,0,0,1,1,10,1
6720,z,1,0,0,1,10,1,1,1,100,0,0,111,1,0,1,111,1,111,1,1,0,0,z,1,111,1,1,1,0,0,0,1,10,1
6740,z,10,0,0,0,111,0,0,1,100,1,0,111,1,0,1,111,1,111,1,1,0,1,z,0,111,0,1,0,0,0,0,1,111,10
6760,z,10,0,0,0,111,0,0,1,100,0,0,111,1,0,1,111,1,1000,1,0,0,0,z,0,111,0,1,0,0,0,0,1,111,10
6770,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,0,1,111,1,1000,1,0,0,0,z,0,1000,0,1,0,0,0,0,1,11,10
6790,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,0,0,111,1,1000,1,0,0,0,z,0,1000,0,1,0,0,0,0,0,11,10
6810,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,1,0,111,1,1000,1,0,0,0,z,0,1000,0,1,0,0,0,1,0,11,10
6830,z,1,0,0,1,10,1,1,1,100,1,0,1000,1,1,0,111,1,1000,1,0,0,1,z,1,1000,1,1,1,0,0,1,0,10,1
6840,z,1,0,0,1,10,1,1,1,100,0,0,1000,1,1,0,111,1,1000,1,0,0,0,z,1,1000,1,1,1,0,0,1,0,10,1
6860,z,1,0,0,1,10,1,1,1,100,0,0,1000,1,0,0,111,1,1000,1,0,0,0,z,1,1000,1,1,1,0,0,0,0,10,1
6880,z,10,0,0,0,11,0,0,1,100,1,0,1000,1,0,0,111,1,1000,1,0,0,1,z,0,1000,0,1,0,0,0,0,0,11,10
6900,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,0,0,111,1,1000,1,1,0,0,z,0,1000,0,1,0,0,0,0,0,11,10
6930,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,0,1,111,1,1000,1,1,0,0,z,0,1000,0,1,0,0,0,0,1,11,10
6950,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,1,1,111,1,1000,1,1,0,0,z,0,1000,0,1,0,0,0,1,1,11,10
6970,z,1,0,0,1,10,1,1,1,100,1,0,1000,1,1,1,111,1,1000,1,1,0,1,z,1,1000,1,1,1,0,0,1,1,10,1
6980,z,1,0,0,1,10,1,1,1,100,0,0,1000,1,1,1,111,1,1000,1,1,0,0,z,1,1000,1,1,1,0,0,1,1,10,1
7000,z,1,0,0,1,10,1,1,1,100,0,0,1000,1,0,1,111,1,1000,1,1,0,0,z,1,1000,1,1,1,0,0,0,1,10,1
7020,z,10,0,0,0,11,0,0,1,100,1,0,1000,1,0,1,111,1,1000,1,1,0,1,z,0,1000,0,1,0,0,0,0,1,11,10
7040,z,10,0,0,0,11,0,0,1,100,0,0,1000,1,0,1,111,1,1001,1,0,0,0,z,0,1000,0,1,0,0,0,0,1,11,10
7050,z,10,0,0,0,111,0,0,1,100,0,0,1001,1,0,1,111,1,1001,1,0,0,0,z,0,1001,0,1,0,0,0,0,1,111,10
7070,z,10,0,0,0,111,0,0,1,100,0,0,1001,1,0,0,111,1,1001,1,0,0,0,z,0,1001,0,1,0,0,0,0,0,111,10
7090,z,10,0,0,0,111,0,0,1,100,0,0,1001,1,1,0,111,1,1001,1,0,0,0,z,0,1001,0,1,0,0,0,1,0,111,10
7110,z,1,0,0,1,10,1,1,1,100,1,0,1001,1,1,0,111,1,1001,1,0,0,1,z,1,1001,1,1,1,0,0,1,0,10,1
7120,z,1,0,0,1,10,1,1,1,100,0,0,1001,1,1,0,111,1,1001,1,0,0,0,z,1,1001,1,1,1,0,0,1,0,10,1
7140,z,1,0,0,1,10,1,1,1,100,0,0,1001,1,0,0,111,1,1001,1,0,0,0,z,1,1001,1,1,1,0,0,0,0,10,1
7160,z,10,0,0,0,111,0,0,1,100,1,0,1001,1,0,0,111,1,1001,1,0,0,1,z,0,1001,0,1,0,0,0,0,0,111,10
7180,z,10,0,0,0,111,0,0,1,100,0,0,1001,1,0,0,111,1,1001,1,1,0,0,z,0,1001,0,1,0,0,0,0,0,111,10
